Average,,,,,,,,,,,,,,,,
 ==================== ,,,,,,,,,,,,,,,,
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Time,Type
Pt Velocity Angle Z Type=Spine Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,3,Spine Branch
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,270.008,3,°,Point,,Pt Velocity Angle,,4,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,270.008,3,°,Point,,Pt Velocity Angle,,4,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,2160.06,24,°,Point,,Pt Velocity Angle,,4,Spine Terminal
Pt Velocity Angle Z Type=Dendrite Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,180.005,2,°,Point,,Pt Velocity Angle,,4,Dendrite Branch
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,2070.06,23,°,Point,,Pt Velocity Angle,,4,Spine Attachment
Pt Velocity Angle Z Type=Spine Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,4,Spine Branch
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,360.011,4,°,Point,,Pt Velocity Angle,,5,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,360.011,4,°,Point,,Pt Velocity Angle,,5,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1170.03,13,°,Point,,Pt Velocity Angle,,5,Spine Terminal
Pt Velocity Angle Z Type=Dendrite Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,180.005,2,°,Point,,Pt Velocity Angle,,5,Dendrite Branch
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1260.04,14,°,Point,,Pt Velocity Angle,,5,Spine Attachment
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,450.013,5,°,Point,,Pt Velocity Angle,,6,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,720.021,8,°,Point,,Pt Velocity Angle,,6,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,2250.07,25,°,Point,,Pt Velocity Angle,,6,Spine Terminal
Pt Velocity Angle Z Type=Dendrite Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,540.016,6,°,Point,,Pt Velocity Angle,,6,Dendrite Branch
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,2070.06,23,°,Point,,Pt Velocity Angle,,6,Spine Attachment
Pt Velocity Angle Z Type=Spine Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,6,Spine Branch
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,540.016,6,°,Point,,Pt Velocity Angle,,7,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1080.03,12,°,Point,,Pt Velocity Angle,,7,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,2250.07,25,°,Point,,Pt Velocity Angle,,7,Spine Terminal
Pt Velocity Angle Z Type=Dendrite Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,720.021,8,°,Point,,Pt Velocity Angle,,7,Dendrite Branch
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,2070.06,23,°,Point,,Pt Velocity Angle,,7,Spine Attachment
Pt Velocity Angle Z Type=Spine Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,7,Spine Branch
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,450.013,5,°,Point,,Pt Velocity Angle,,8,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,810.024,9,°,Point,,Pt Velocity Angle,,8,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,2160.06,24,°,Point,,Pt Velocity Angle,,8,Spine Terminal
Pt Velocity Angle Z Type=Dendrite Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,540.016,6,°,Point,,Pt Velocity Angle,,8,Dendrite Branch
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1980.06,22,°,Point,,Pt Velocity Angle,,8,Spine Attachment
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,9,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,9,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,270.008,3,°,Point,,Pt Velocity Angle,,9,Spine Terminal
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,270.008,3,°,Point,,Pt Velocity Angle,,9,Spine Attachment
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,10,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,270.008,3,°,Point,,Pt Velocity Angle,,11,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,12,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,720.021,8,°,Point,,Pt Velocity Angle,,12,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1980.06,22,°,Point,,Pt Velocity Angle,,12,Spine Terminal
Pt Velocity Angle Z Type=Dendrite Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,720.021,8,°,Point,,Pt Velocity Angle,,12,Dendrite Branch
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1800.05,20,°,Point,,Pt Velocity Angle,,12,Spine Attachment
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,13,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,900.027,10,°,Point,,Pt Velocity Angle,,13,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,2250.07,25,°,Point,,Pt Velocity Angle,,13,Spine Terminal
Pt Velocity Angle Z Type=Dendrite Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,630.019,7,°,Point,,Pt Velocity Angle,,13,Dendrite Branch
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1890.06,21,°,Point,,Pt Velocity Angle,,13,Spine Attachment
Pt Velocity Angle Z Type=Spine Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,360.011,4,°,Point,,Pt Velocity Angle,,13,Spine Branch
Pt Velocity Angle Z Type=Dendrite Beginning,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,90.0027,1,°,Point,,Pt Velocity Angle,,14,Dendrite Beginning
Pt Velocity Angle Z Type=Dendrite Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,360.011,4,°,Point,,Pt Velocity Angle,,14,Dendrite Terminal
Pt Velocity Angle Z Type=Spine Terminal,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1710.05,19,°,Point,,Pt Velocity Angle,,14,Spine Terminal
Pt Velocity Angle Z Type=Dendrite Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,360.011,4,°,Point,,Pt Velocity Angle,,14,Dendrite Branch
Pt Velocity Angle Z Type=Spine Attachment,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,1440.04,16,°,Point,,Pt Velocity Angle,,14,Spine Attachment
Pt Velocity Angle Z Type=Spine Branch,90.0027,90.0027,90.0027,0,90.0027,90.0027,90.0027,360.011,4,°,Point,,Pt Velocity Angle,,14,Spine Branch
Spine Area,0.124952,12.9576,1.67792,2.12613,0.713659,0.34375,2.28516,119.132,71,µm^2,Spine,,,,1,
Spine Area,0.115379,12.6277,1.20972,1.87791,0.515077,0.285156,1.35547,97.9873,81,µm^2,Spine,,,,2,
Spine Area,0.147788,3.91646,0.856777,0.891991,0.472929,0.290039,0.96582,65.9718,77,µm^2,Spine,,,,3,
Spine Area,0.170635,4.06254,1.16895,1.18717,0.494061,0.237305,1.7373,52.6028,45,µm^2,Spine,,,,4,
Spine Area,0.136948,4.82772,1.29816,1.14673,0.83022,0.34375,1.87305,55.821,43,µm^2,Spine,,,,5,
Spine Area,0.176343,7.28234,1.25624,1.46874,0.591278,0.279297,1.76367,48.9934,39,µm^2,Spine,,,,6,
Spine Area,0.160973,3.84189,1.07374,0.924446,0.771435,0.314941,1.67432,38.6546,36,µm^2,Spine,,,,7,
Spine Area,0.11737,3.63609,0.919399,0.912974,0.549205,0.297852,1.34326,38.6148,42,µm^2,Spine,,,,8,
Spine Area,0.149324,4.69347,1.15842,1.1154,0.713071,0.388672,1.4707,35.9111,31,µm^2,Spine,,,,9,
Spine Area,0.128961,3.76717,1.25286,1.11459,0.813581,0.410156,1.75195,38.8386,31,µm^2,Spine,,,,10,
Spine Area,0.159202,3.87809,0.89221,0.999006,0.398909,0.260742,0.923828,27.6585,31,µm^2,Spine,,,,11,
Spine Area,0.160866,3.72456,0.955571,0.90343,0.566578,0.338867,1.41357,40.134,42,µm^2,Spine,,,,12,
Spine Area,0.134323,4.27244,1.04493,1.01169,0.595722,0.373047,1.36328,35.5276,34,µm^2,Spine,,,,13,
Spine Area,0.154955,3.90613,0.972981,0.969341,0.53918,0.358887,1.41309,29.1894,30,µm^2,Spine,,,,14,
Spine Area,0.121187,3.88818,0.79543,0.821555,0.488234,0.249023,0.952148,42.1578,53,µm^2,Spine,,,,15,
Spine Attachment Pt Acceleration,0,0,0,0,0,0,0,0,18,µm/s^2,Spine,,,,1,
Spine Attachment Pt Acceleration,0,0.000126831,2.63E-05,3.25E-05,1.86E-05,5.96E-08,3.57E-05,0.00055328,21,µm/s^2,Spine,,,,2,
Spine Attachment Pt Acceleration,0,6.88E-06,3.63E-07,1.39E-06,0,1.86E-09,1.86E-09,1.02E-05,28,µm/s^2,Spine,,,,3,
Spine Attachment Pt Acceleration,0,2.12E-05,3.12E-06,6.91E-06,0,7.45E-09,7.45E-09,7.18E-05,23,µm/s^2,Spine,,,,4,
Spine Attachment Pt Acceleration,0,3.51E-05,1.42E-05,1.22E-05,1.80E-05,1.49E-08,2.09E-05,0.000198683,14,µm/s^2,Spine,,,,5,
Spine Attachment Pt Acceleration,0,2.20E-05,3.90E-06,6.81E-06,0,7.45E-09,5.83E-06,8.97E-05,23,µm/s^2,Spine,,,,6,
Spine Attachment Pt Acceleration,0,5.35E-05,1.33E-05,1.45E-05,1.27E-05,1.49E-08,1.86E-05,0.000292897,22,µm/s^2,Spine,,,,7,
Spine Attachment Pt Acceleration,0,9.78E-05,4.66E-06,2.08E-05,0,2.98E-08,2.98E-08,9.78E-05,21,µm/s^2,Spine,,,,8,
Spine Attachment Pt Acceleration,0,0,0,0,0,0,0,0,1,µm/s^2,Spine,,,,9,
Spine Attachment Pt Acceleration,0,0,0,0,0,0,0,0,20,µm/s^2,Spine,,,,12,
Spine Attachment Pt Acceleration,0,4.02E-05,1.82E-05,1.30E-05,2.16E-05,1.49E-08,2.79E-05,0.000364384,20,µm/s^2,Spine,,,,13,
Spine Attachment Pt Acceleration,0,0,0,0,0,0,0,0,15,µm/s^2,Spine,,,,14,
Spine Attachment Pt Acceleration X,0,0,0,0,0,0,0,0,18,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,1,
Spine Attachment Pt Acceleration X,-9.72E-05,4.31E-05,-1.10E-05,3.21E-05,0,-9.24E-06,5.96E-08,-0.00023105,21,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,2,
Spine Attachment Pt Acceleration X,-1.94E-06,4.81E-06,1.03E-07,9.76E-07,0,1.86E-09,1.86E-09,2.87E-06,28,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,3,
Spine Attachment Pt Acceleration X,0,1.67E-05,2.31E-06,5.40E-06,0,7.45E-09,7.45E-09,5.32E-05,23,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,4,
Spine Attachment Pt Acceleration X,-2.26E-05,0,-5.43E-06,6.36E-06,-3.46E-06,-9.15E-06,0,-7.61E-05,14,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,5,
Spine Attachment Pt Acceleration X,-1.61E-05,7.50E-06,-1.49E-06,4.56E-06,0,7.45E-09,7.45E-09,-3.43E-05,23,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,6,
Spine Attachment Pt Acceleration X,-1.48E-05,2.89E-05,4.99E-06,9.41E-06,2.56E-06,1.49E-08,9.39E-06,0.000109775,22,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,7,
Spine Attachment Pt Acceleration X,-7.39E-05,0,-3.52E-06,1.57E-05,0,0,0,-7.39E-05,21,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,8,
Spine Attachment Pt Acceleration X,0,0,0,0,0,0,0,0,1,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,9,
Spine Attachment Pt Acceleration X,0,0,0,0,0,0,0,0,20,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,12,
Spine Attachment Pt Acceleration X,-1.20E-05,3.09E-05,7.17E-06,9.35E-06,6.28E-06,1.49E-08,1.27E-05,0.000143454,20,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,13,
Spine Attachment Pt Acceleration X,0,0,0,0,0,0,0,0,15,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,14,
Spine Attachment Pt Acceleration Y,0,0,0,0,0,0,0,0,18,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,1,
Spine Attachment Pt Acceleration Y,-1.93E-05,8.14E-05,1.20E-05,2.13E-05,3.88E-06,2.98E-08,1.66E-05,0.000251519,21,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,2,
Spine Attachment Pt Acceleration Y,-2.65E-06,4.91E-06,8.08E-08,1.05E-06,0,3.73E-09,3.73E-09,2.26E-06,28,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,3,
Spine Attachment Pt Acceleration Y,-1.38E-05,0,-1.97E-06,4.37E-06,0,0,0,-4.52E-05,23,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,4,
Spine Attachment Pt Acceleration Y,0,3.00E-05,1.28E-05,1.07E-05,1.65E-05,1.49E-08,2.03E-05,0.00017956,14,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,5,
Spine Attachment Pt Acceleration Y,-2.07E-05,4.61E-06,-2.47E-06,5.70E-06,0,7.45E-09,7.45E-09,-5.68E-05,23,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,6,
Spine Attachment Pt Acceleration Y,-1.57E-05,4.57E-05,9.19E-06,1.38E-05,5.39E-06,2.98E-08,1.53E-05,0.000202251,22,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,7,
Spine Attachment Pt Acceleration Y,-6.41E-05,0,-3.05E-06,1.36E-05,0,0,0,-6.41E-05,21,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,8,
Spine Attachment Pt Acceleration Y,0,0,0,0,0,0,0,0,1,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,9,
Spine Attachment Pt Acceleration Y,0,0,0,0,0,0,0,0,20,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,12,
Spine Attachment Pt Acceleration Y,-1.30E-05,3.83E-05,1.28E-05,1.41E-05,1.56E-05,1.49E-08,2.13E-05,0.000255261,20,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,13,
Spine Attachment Pt Acceleration Y,0,0,0,0,0,0,0,0,15,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,14,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,18,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,1,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,21,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,2,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,28,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,3,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,23,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,4,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,14,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,5,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,23,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,6,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,22,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,7,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,21,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,8,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,1,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,9,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,20,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,12,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,20,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,13,
Spine Attachment Pt Acceleration Z,0,0,0,0,0,0,0,0,15,µm/s^2,Spine,,Spine Attachment Pt Acceleration Vector,,14,
Spine Attachment Pt Branching Angle,12.4962,177.108,72.754,27.0227,76.4609,58.5,85.375,4292.48,59,°,Spine,,,,1,
Spine Attachment Pt Branching Angle,10.3051,97.2246,61.9586,21.626,65.3116,45.5938,77.0156,4461.02,72,°,Spine,,,,2,
Spine Attachment Pt Branching Angle,17.2317,166.691,64.8631,29.4334,65.4131,44.5625,81.8438,4280.96,66,°,Spine,,,,3,
Spine Attachment Pt Branching Angle,22.6896,96.4298,66.0443,20.135,67.6772,52.2813,84.8438,2839.9,43,°,Spine,,,,4,
Spine Attachment Pt Branching Angle,10.1521,94.2278,61.1179,25.5959,67.3925,43.9375,84.5938,2322.48,38,°,Spine,,,,5,
Spine Attachment Pt Branching Angle,10.2244,92.4486,64.6217,20.2253,70.2373,49.9063,79.2813,2391,37,°,Spine,,,,6,
Spine Attachment Pt Branching Angle,15.4191,98.139,56.7729,27.9184,69.0567,25.4688,77.5938,1987.05,35,°,Spine,,,,7,
Spine Attachment Pt Branching Angle,8.42341,99.2567,64.4506,26.5589,72.2348,48.8438,83.75,2578.02,40,°,Spine,,,,8,
Spine Attachment Pt Branching Angle,3.48217,100.618,69.6307,22.3488,71.3022,57.5,88.875,2158.55,31,°,Spine,,,,9,
Spine Attachment Pt Branching Angle,32.2554,95.5445,70.5178,16.887,75.2515,59.6563,79.9688,2045.02,29,°,Spine,,,,10,
Spine Attachment Pt Branching Angle,31.6932,94.7927,73.1045,17.8249,76.6172,64.7188,86.7188,2266.24,31,°,Spine,,,,11,
Spine Attachment Pt Branching Angle,10.5055,97.8761,58.4556,25.9672,64.3599,41.2188,80.6406,2338.22,40,°,Spine,,,,12,
Spine Attachment Pt Branching Angle,12.0081,102.791,60.6036,24.3976,57.5578,39.5938,81.5,2060.52,34,°,Spine,,,,13,
Spine Attachment Pt Branching Angle,12.2139,97.2201,61.9266,25.3605,67.1479,37.3438,84.2656,1857.8,30,°,Spine,,,,14,
Spine Attachment Pt Branching Angle,7.27648,97.9052,54.4556,26.2608,57.0962,35.6094,75.3125,2613.87,48,°,Spine,,,,15,
Spine Attachment Pt Diameter,0.25,0.844975,0.383041,0.117353,0.365837,0.365967,0.365967,27.1959,71,µm,Spine,,,,1,
Spine Attachment Pt Diameter,0.25,0.4,0.333623,0.0548644,0.365837,0.250061,0.365784,27.0235,81,µm,Spine,,,,2,
Spine Attachment Pt Diameter,0.25,0.365837,0.328227,0.0542409,0.365837,0.250031,0.365814,25.2735,77,µm,Spine,,,,3,
Spine Attachment Pt Diameter,0.25,0.365837,0.35554,0.0329651,0.365837,0.365814,0.365814,15.9993,45,µm,Spine,,,,4,
Spine Attachment Pt Diameter,0.25,0.365837,0.349673,0.0401378,0.365837,0.365814,0.365814,15.036,43,µm,Spine,,,,5,
Spine Attachment Pt Diameter,0.25,0.365837,0.353956,0.0351435,0.365837,0.365814,0.365814,13.8043,39,µm,Spine,,,,6,
Spine Attachment Pt Diameter,0.25,0.365837,0.330442,0.0533592,0.365837,0.250031,0.365814,11.8959,36,µm,Spine,,,,7,
Spine Attachment Pt Diameter,0.25,0.365837,0.34653,0.0431697,0.365837,0.365814,0.365814,14.5543,42,µm,Spine,,,,8,
Spine Attachment Pt Diameter,0.25,0.365837,0.35089,0.0388325,0.365837,0.365814,0.365814,10.8776,31,µm,Spine,,,,9,
Spine Attachment Pt Diameter,0.25,0.365837,0.358363,0.0284576,0.365837,0.365814,0.365814,11.1093,31,µm,Spine,,,,10,
Spine Attachment Pt Diameter,0.25,0.365837,0.343417,0.0457646,0.365837,0.365814,0.365814,10.6459,31,µm,Spine,,,,11,
Spine Attachment Pt Diameter,0.25,0.365837,0.33274,0.0523296,0.365837,0.250031,0.365814,13.9751,42,µm,Spine,,,,12,
Spine Attachment Pt Diameter,0.25,0.365837,0.324953,0.0553565,0.365837,0.250031,0.365814,11.0484,34,µm,Spine,,,,13,
Spine Attachment Pt Diameter,0.25,0.365837,0.327224,0.0546059,0.365837,0.250031,0.365814,9.81673,30,µm,Spine,,,,14,
Spine Attachment Pt Diameter,0.25,0.365837,0.330867,0.0531778,0.365837,0.250031,0.365814,17.536,53,µm,Spine,,,,15,
Spine Attachment Pt Displacement Delta Length,0,0,0,0,0,0,0,0,18,µm,Spine,,,,1,
Spine Attachment Pt Displacement Delta Length,0,1.85339,0.73061,0.536729,0.600036,0.355957,0.939941,15.3428,21,µm,Spine,,,,2,
Spine Attachment Pt Displacement Delta Length,0,1.65978,0.375269,0.480242,0.146659,0.000488281,0.578613,10.5075,28,µm,Spine,,,,3,
Spine Attachment Pt Displacement Delta Length,0,1.6694,0.517466,0.54492,0.333141,0.000488281,1.03125,11.9017,23,µm,Spine,,,,4,
Spine Attachment Pt Displacement Delta Length,0,1.54437,0.611493,0.361022,0.620733,0.524658,0.687988,8.56089,14,µm,Spine,,,,5,
Spine Attachment Pt Displacement Delta Length,0,1.65805,0.183711,0.344273,0,0.000488281,0.268066,4.22536,23,µm,Spine,,,,6,
Spine Attachment Pt Displacement Delta Length,0,0.988827,0.299423,0.272596,0.252357,0.12207,0.349121,6.58732,22,µm,Spine,,,,7,
Spine Attachment Pt Displacement Delta Length,0,1.41318,0.375313,0.28949,0.308855,0.223145,0.414551,7.88157,21,µm,Spine,,,,8,
Spine Attachment Pt Displacement Delta Length,0.84885,0.84885,0.84885,0,0.84885,0.84885,0.84885,0.84885,1,µm,Spine,,,,9,
Spine Attachment Pt Displacement Delta Length,0,0,0,0,0,0,0,0,20,µm,Spine,,,,12,
Spine Attachment Pt Displacement Delta Length,0,1.33119,0.43146,0.324171,0.323929,0.227539,0.523682,8.62921,20,µm,Spine,,,,13,
Spine Attachment Pt Displacement Delta Length,0.360442,0.71619,0.526488,0.0951392,0.527529,0.487549,0.58252,7.89733,15,µm,Spine,,,,14,
Spine Attachment Pt Displacement Delta X,0,0,0,0,0,0,0,0,18,µm,Spine,,Spine Attachment Pt Displacement Delta,,1,
Spine Attachment Pt Displacement Delta X,-1.7325,1.63097,0.191697,0.691053,0.170986,-0.0107422,0.407227,4.02564,21,µm,Spine,,Spine Attachment Pt Displacement Delta,,2,
Spine Attachment Pt Displacement Delta X,-1.5979,1.08629,-0.0876339,0.524125,0,-0.0249023,0.0556641,-2.45375,28,µm,Spine,,Spine Attachment Pt Displacement Delta,,3,
Spine Attachment Pt Displacement Delta X,-1.63979,1.4528,0.00411996,0.636053,0,-0.233398,0.000976563,0.094759,23,µm,Spine,,Spine Attachment Pt Displacement Delta,,4,
Spine Attachment Pt Displacement Delta X,-0.953987,0.526306,0.233406,0.362631,0.353111,0.27002,0.406738,3.26768,14,µm,Spine,,Spine Attachment Pt Displacement Delta,,5,
