frame,phenotype,cell,sample,intesnsity
49,WT,cPRC,5,0.98958958
49,WT,cPRC,6,0.995774648
49,WT,cPRC,7,1.015558185
49,WT,cPRC,8,1.001907908
49,WT,cPRC,9,1.005524147
49,WT,cPRC,10,0.995796171
49,WT,cPRC,11,0.997060512
49,WT,cPRC,12,1.006004913
49,WT,cPRC,13,1.001312982
49,WT,cPRC,14,1.003570594
49,WT,cPRC,15,0.997822998
49,WT,cPRC,16,0.98087501
49,WT,cPRC,17,1.002145275
49,WT,cPRC,18,0.998691642
49,WT,cPRC,19,0.991660085
49,WT,cPRC,20,0.998973177
49,WT,cPRC,21,1.001028266
49,WT,cPRC,22,1.004267154
49,WT,cPRC,23,0.998148504
49,WT,cPRC,24,1.008320023
49,WT,cPRC,25,1.006286232
49,WT,cPRC,26,1.004758991
49,WT,cPRC,27,1.015308948
49,WT,cPRC,28,1.001274619
49,WT,cPRC,29,1.002428589
49,WT,cPRC,30,0.991569539
49,WT,cPRC,31,0.995848238
49,WT,cPRC,32,1.002756943
49,WT,cPRC,33,1.008306966
49,WT,cPRC,34,1.00446559
49,WT,cPRC,35,1.004630523
49,WT,cPRC,36,1.00105542
49,WT,cPRC,37,1.011585238
49,WT,INNOS,38,1.005845869
49,WT,INNOS,39,1.018189303
49,WT,INNOS,40,0.967904687
49,WT,INNOS,41,0.966144973
49,WT,INNOS,42,0.998167274
49,WT,INNOS,43,0.997415666
49,WT,INNOS,44,0.989438782
49,WT,INNOS,45,0.996434172
49,WT,INNOS,46,0.97455833
49,WT,INNOS,47,1.044694212
49,WT,INNOS,48,0.990624828
49,WT,INNOS,49,1.010808535
49,WT,INNOS,50,0.925591225
49,WT,INNOS,51,0.995341034
49,WT,INNOS,52,0.950446732
49,WT,INNOS,53,0.994713535
49,WT,INNOS,54,0.996324232
49,WT,INNOS,55,1.012479758
49,WT,INNOS,56,1.017746386
49,WT,INNOS,57,0.999506483
49,WT,INNOS,58,1.006079075
49,WT,INNOS,59,0.997229226
49,WT,INNOS,60,0.99690089
49,WT,INNOS,61,0.996081438
49,WT,INNOS,62,1.02291123
49,WT,INNOS,63,0.995322657
49,WT,INNOS,64,1.013709189
49,NOS11,cPRC,65,0.988638557
49,NOS11,cPRC,66,1.004791146
49,NOS11,cPRC,67,0.986205093
49,NOS11,cPRC,68,1.002429873
49,NOS11,cPRC,69,1.00181363
49,NOS11,cPRC,70,0.989970466
49,NOS11,cPRC,71,1.004695403
49,NOS11,cPRC,72,1.008714834
49,NOS11,cPRC,73,0.9978844
49,NOS11,cPRC,74,1.002588741
49,NOS11,cPRC,75,0.996508935
49,NOS11,cPRC,76,0.979010113
49,NOS11,cPRC,77,1.006243544
49,NOS11,cPRC,78,1.01503789
49,NOS11,cPRC,79,1.017577404
49,NOS11,cPRC,80,1.006999276
49,NOS11,cPRC,81,1.00041921
49,NOS11,cPRC,82,0.996058682
49,NOS11,INNOS,83,0.995814217
49,NOS11,INNOS,84,1.008979176
49,NOS11,INNOS,85,0.922862091
49,NOS11,INNOS,86,1.007438681
49,NOS11,INNOS,87,1.023272182
49,NOS11,INNOS,88,1.016733035
49,NOS11,INNOS,89,1.019347229
49,NOS11,INNOS,90,1.001360921
49,NOS11,INNOS,91,0.964393862
49,NOS11,INNOS,92,0.988673917
49,NOS11,INNOS,93,0.977056841
49,NOS11,INNOS,94,1.006286231
49,NOS11,INNOS,95,1.006754413
49,NOS11,INNOS,96,1.027502466
49,NOS11,INNOS,97,0.998525542
49,NOS11,INNOS,98,1.016020383
49,NOS11,INNOS,99,0.999148211
49,NOS11,INNOS,100,0.997080921
49,NOS11,INNOS,101,1.002153347
49,NOS11,INNOS,102,1.003933849
49,NOS11,INNOS,103,1.004607965
50,WT,cPRC,2,1
50,WT,cPRC,3,1
50,WT,cPRC,4,1
50,WT,cPRC,5,1
50,WT,cPRC,6,1
50,WT,cPRC,7,1
50,WT,cPRC,8,1
50,WT,cPRC,9,1
50,WT,cPRC,10,1
50,WT,cPRC,11,1
50,WT,cPRC,12,1
50,WT,cPRC,13,1
50,WT,cPRC,14,1
50,WT,cPRC,15,1
50,WT,cPRC,16,1
50,WT,cPRC,17,1
50,WT,cPRC,18,1
50,WT,cPRC,19,1
50,WT,cPRC,20,1
50,WT,cPRC,21,1
50,WT,cPRC,22,1
50,WT,cPRC,23,1
50,WT,cPRC,24,1
50,WT,cPRC,25,1
50,WT,cPRC,26,1
50,WT,cPRC,27,1
50,WT,cPRC,28,1
50,WT,cPRC,29,1
50,WT,cPRC,30,1
50,WT,cPRC,31,1
50,WT,cPRC,32,1
50,WT,cPRC,33,1
50,WT,cPRC,34,1
50,WT,cPRC,35,1
50,WT,cPRC,36,1
50,WT,cPRC,37,1
50,WT,INNOS,38,1
50,WT,INNOS,39,1
50,WT,INNOS,40,1
50,WT,INNOS,41,1
50,WT,INNOS,42,1
50,WT,INNOS,43,1
50,WT,INNOS,44,1
50,WT,INNOS,45,1
50,WT,INNOS,46,1
50,WT,INNOS,47,1
50,WT,INNOS,48,1
50,WT,INNOS,49,1
50,WT,INNOS,50,1
50,WT,INNOS,51,1
50,WT,INNOS,52,1
50,WT,INNOS,53,1
50,WT,INNOS,54,1
50,WT,INNOS,55,1
50,WT,INNOS,56,1
50,WT,INNOS,57,1
50,WT,INNOS,58,1
50,WT,INNOS,59,1
50,WT,INNOS,60,1
50,WT,INNOS,61,1
50,WT,INNOS,62,1
50,WT,INNOS,63,1
50,WT,INNOS,64,1
50,NOS11,cPRC,65,1
50,NOS11,cPRC,66,1
50,NOS11,cPRC,67,1
50,NOS11,cPRC,68,1
50,NOS11,cPRC,69,1
50,NOS11,cPRC,70,1
50,NOS11,cPRC,71,1
50,NOS11,cPRC,72,1
50,NOS11,cPRC,73,1
50,NOS11,cPRC,74,1
50,NOS11,cPRC,75,1
50,NOS11,cPRC,76,1
50,NOS11,cPRC,77,1
50,NOS11,cPRC,78,1
50,NOS11,cPRC,79,1
50,NOS11,cPRC,80,1
50,NOS11,cPRC,81,1
50,NOS11,cPRC,82,1
50,NOS11,INNOS,83,1
50,NOS11,INNOS,84,1
50,NOS11,INNOS,85,1
50,NOS11,INNOS,86,1
50,NOS11,INNOS,87,1
50,NOS11,INNOS,88,1
50,NOS11,INNOS,89,1
50,NOS11,INNOS,90,1
50,NOS11,INNOS,91,1
50,NOS11,INNOS,92,1
50,NOS11,INNOS,93,1
50,NOS11,INNOS,94,1
50,NOS11,INNOS,95,1
50,NOS11,INNOS,96,1
50,NOS11,INNOS,97,1
50,NOS11,INNOS,98,1
50,NOS11,INNOS,99,1
50,NOS11,INNOS,100,1
50,NOS11,INNOS,101,1
50,NOS11,INNOS,102,1
50,NOS11,INNOS,103,1
51,WT,cPRC,2,1.004076374
51,WT,cPRC,3,1.018324042
51,WT,cPRC,4,1.006851074
51,WT,cPRC,5,1.016560447
51,WT,cPRC,6,0.990909091
51,WT,cPRC,7,1.000591668
51,WT,cPRC,8,1.001002971
51,WT,cPRC,9,1.00425266
51,WT,cPRC,10,1.006376754
51,WT,cPRC,11,0.991263569
51,WT,cPRC,12,0.99696255
51,WT,cPRC,13,1.001260463
51,WT,cPRC,14,0.99041997
51,WT,cPRC,15,0.996752638
51,WT,cPRC,16,1.010089562
51,WT,cPRC,17,1.005038444
51,WT,cPRC,18,0.99382891
51,WT,cPRC,19,0.993611485
51,WT,cPRC,20,0.996207041
51,WT,cPRC,21,0.994731075
51,WT,cPRC,22,0.990391373
51,WT,cPRC,23,0.993820333
51,WT,cPRC,24,0.987214024
51,WT,cPRC,25,0.991669139
51,WT,cPRC,26,1.005630443
51,WT,cPRC,27,1.00197062
51,WT,cPRC,28,0.9922126
51,WT,cPRC,29,0.995539197
51,WT,cPRC,30,0.990824679
51,WT,cPRC,31,0.998137157
51,WT,cPRC,32,0.98949929
51,WT,cPRC,33,1.00116761
51,WT,cPRC,34,0.996808623
51,WT,cPRC,35,0.984060316
51,WT,cPRC,36,0.997584713
51,WT,cPRC,37,0.998764607
51,WT,INNOS,38,1.013890574
51,WT,INNOS,39,0.968110834
51,WT,INNOS,40,0.996243436
51,WT,INNOS,41,0.972167983
51,WT,INNOS,42,0.991447281
51,WT,INNOS,43,0.993184677
51,WT,INNOS,44,0.997175488
51,WT,INNOS,45,1.007883488
51,WT,INNOS,46,1.011090919
51,WT,INNOS,47,0.990071096
51,WT,INNOS,48,1.014159268
51,WT,INNOS,49,1.016688502
51,WT,INNOS,50,1.009439469
51,WT,INNOS,51,0.995446484
51,WT,INNOS,52,1.045620084
51,WT,INNOS,53,0.99955374
51,WT,INNOS,54,1.010049931
51,WT,INNOS,55,0.996708442
51,WT,INNOS,56,0.965469229
51,WT,INNOS,57,0.999656034
51,WT,INNOS,58,0.992723767
51,WT,INNOS,59,1.032085561
51,WT,INNOS,60,1.001259399
51,WT,INNOS,61,0.997217253
51,WT,INNOS,62,0.988212659
51,WT,INNOS,63,0.995283019
51,WT,INNOS,64,0.993466571
51,NOS11,cPRC,65,0.99016152
51,NOS11,cPRC,66,1.006258378
51,NOS11,cPRC,67,1.015406422
51,NOS11,cPRC,68,0.998611501
51,NOS11,cPRC,69,0.999504569
51,NOS11,cPRC,70,1.009922138
51,NOS11,cPRC,71,0.997055937
51,NOS11,cPRC,72,1.001025275
51,NOS11,cPRC,73,1.010218745
51,NOS11,cPRC,74,0.990917467
51,NOS11,cPRC,75,0.997632298
51,NOS11,cPRC,76,1.003387931
51,NOS11,cPRC,77,0.978101687
51,NOS11,cPRC,78,1.003483909
51,NOS11,cPRC,79,1.018852102
51,NOS11,cPRC,80,0.99831052
51,NOS11,cPRC,81,1.000445411
51,NOS11,cPRC,82,0.988778191
51,NOS11,INNOS,83,1.011871541
51,NOS11,INNOS,84,0.988378017
51,NOS11,INNOS,85,1.038731327
51,NOS11,INNOS,86,0.998874146
51,NOS11,INNOS,87,0.986241032
51,NOS11,INNOS,88,1.010625787
51,NOS11,INNOS,89,1.001655742
51,NOS11,INNOS,90,1.02101354
51,NOS11,INNOS,91,1.02902249
51,NOS11,INNOS,92,0.982004446
51,NOS11,INNOS,93,0.993565191
51,NOS11,INNOS,94,1.010953851
51,NOS11,INNOS,95,1.008795021
51,NOS11,INNOS,96,0.9276152
51,NOS11,INNOS,97,0.996733509
51,NOS11,INNOS,98,1.027363792
51,NOS11,INNOS,99,0.972774308
51,NOS11,INNOS,100,1.011628463
51,NOS11,INNOS,101,0.992304434
51,NOS11,INNOS,102,0.998356004
51,NOS11,INNOS,103,0.99178684
52,WT,cPRC,2,1.015122714
52,WT,cPRC,3,1.038985107
52,WT,cPRC,4,1.007603133
52,WT,cPRC,5,1.037367342
52,WT,cPRC,6,0.992317542
52,WT,cPRC,7,1.011053438
52,WT,cPRC,8,0.898277604
52,WT,cPRC,9,0.925872981
52,WT,cPRC,10,1.090055672
52,WT,cPRC,11,1.02257253
52,WT,cPRC,12,1.084138771
52,WT,cPRC,13,1.100758247
52,WT,cPRC,14,1.025525494
52,WT,cPRC,15,1.014223082
52,WT,cPRC,16,0.99888246
52,WT,cPRC,17,0.996844412
52,WT,cPRC,18,0.999105955
52,WT,cPRC,19,0.998536449
52,WT,cPRC,20,1.029484493
52,WT,cPRC,21,1.044275485
52,WT,cPRC,22,1.193297054
52,WT,cPRC,23,1.112736847
52,WT,cPRC,24,1.225125357
52,WT,cPRC,25,1.160683788
52,WT,cPRC,26,1.106632303
52,WT,cPRC,27,1.058027426
52,WT,cPRC,28,1.003954812
52,WT,cPRC,29,1.009418649
52,WT,cPRC,30,0.98596616
52,WT,cPRC,31,0.975931669
52,WT,cPRC,32,0.985782823
52,WT,cPRC,33,1.002370872
52,WT,cPRC,34,1.368376138
52,WT,cPRC,35,1.247643925
52,WT,cPRC,36,1.221546799
52,WT,cPRC,37,1.163209092
52,WT,INNOS,38,0.998468397
52,WT,INNOS,39,0.971648357
52,WT,INNOS,40,1.006498581
52,WT,INNOS,41,1.014013638
52,WT,INNOS,42,1.171627117
52,WT,INNOS,43,1.035242996
52,WT,INNOS,44,1.010403326
52,WT,INNOS,45,0.901273817
52,WT,INNOS,46,0.918635367
52,WT,INNOS,47,0.996134045
52,WT,INNOS,48,1.034095296
52,WT,INNOS,49,1.011853516
52,WT,INNOS,50,1.079440475
52,WT,INNOS,51,1.018424963
52,WT,INNOS,52,1.070360299
52,WT,INNOS,53,1.062596547
52,WT,INNOS,54,0.938616807
52,WT,INNOS,55,0.934380061
52,WT,INNOS,56,1.001379712
52,WT,INNOS,57,1.040019741
52,WT,INNOS,58,1.00586141
52,WT,INNOS,59,1.108669751
52,WT,INNOS,60,1.00632169
52,WT,INNOS,61,1.045858534
52,WT,INNOS,62,1.074417267
52,WT,INNOS,63,0.919137466
52,WT,INNOS,64,0.931288884
52,NOS11,cPRC,65,1.211992078
52,NOS11,cPRC,66,1.237120965
52,NOS11,cPRC,67,1.28629284
52,NOS11,cPRC,68,1.127526985
52,NOS11,cPRC,69,0.828519105
52,NOS11,cPRC,70,1.00446884
52,NOS11,cPRC,71,1.167630407
52,NOS11,cPRC,72,1.15916611
52,NOS11,cPRC,73,1.207787801
52,NOS11,cPRC,74,1.223158264
52,NOS11,cPRC,75,1.043811137
52,NOS11,cPRC,76,1.027319968
52,NOS11,cPRC,77,1.078985424
52,NOS11,cPRC,78,1.147249286
52,NOS11,cPRC,79,1.157592835
52,NOS11,cPRC,80,0.991242285
52,NOS11,cPRC,81,0.999056777
52,NOS11,cPRC,82,0.994498577
52,NOS11,INNOS,83,0.964338079
52,NOS11,INNOS,84,0.991275552
52,NOS11,INNOS,85,1.046092228
52,NOS11,INNOS,86,1.023602734
52,NOS11,INNOS,87,1.022500227
52,NOS11,INNOS,88,0.864340685
52,NOS11,INNOS,89,0.973009141
52,NOS11,INNOS,90,0.970405739
52,NOS11,INNOS,91,0.99738015
52,NOS11,INNOS,92,0.953944601
52,NOS11,INNOS,93,0.970162402
52,NOS11,INNOS,94,1.019837386
52,NOS11,INNOS,95,0.965881033
52,NOS11,INNOS,96,0.881253229
52,NOS11,INNOS,97,0.997663551
52,NOS11,INNOS,98,0.994729678
52,NOS11,INNOS,99,0.9652344
52,NOS11,INNOS,100,1.009140068
52,NOS11,INNOS,101,0.9814671
52,NOS11,INNOS,102,0.994813583
52,NOS11,INNOS,103,0.997039442
53,WT,cPRC,2,1.177544038
53,WT,cPRC,3,1.17401886
53,WT,cPRC,4,1.025459948
53,WT,cPRC,5,1.095102291
53,WT,cPRC,6,1.050785706
53,WT,cPRC,7,1.032837587
53,WT,cPRC,8,0.894318507
53,WT,cPRC,9,0.933113996
53,WT,cPRC,10,1.18255411
53,WT,cPRC,11,1.058570999
53,WT,cPRC,12,1.114436287
53,WT,cPRC,13,1.15892992
53,WT,cPRC,14,1.165974156
53,WT,cPRC,15,1.157893145
53,WT,cPRC,16,1.189173338
53,WT,cPRC,17,1.146915265
53,WT,cPRC,18,1.141073726
53,WT,cPRC,19,1.121346931
53,WT,cPRC,20,1.057617351
53,WT,cPRC,21,1.06723509
53,WT,cPRC,22,1.38220647
53,WT,cPRC,23,1.30715591
53,WT,cPRC,24,1.281005396
53,WT,cPRC,25,1.214445505
53,WT,cPRC,26,1.245217832
53,WT,cPRC,27,1.201662812
53,WT,cPRC,28,1.201695418
53,WT,cPRC,29,1.15351705
53,WT,cPRC,30,1.228578926
53,WT,cPRC,31,1.220776647
53,WT,cPRC,32,1.020379755
53,WT,cPRC,33,1.049565489
53,WT,cPRC,34,1.46761278
53,WT,cPRC,35,1.347393105
53,WT,cPRC,36,1.294279422
53,WT,cPRC,37,1.241688553
53,WT,INNOS,38,1.161864612
53,WT,INNOS,39,1.034037408
53,WT,INNOS,40,1.100700585
53,WT,INNOS,41,1.399831776
53,WT,INNOS,42,1.347969684
53,WT,INNOS,43,1.20329331
53,WT,INNOS,44,1.104156067
53,WT,INNOS,45,0.855218783
53,WT,INNOS,46,0.89553553
53,WT,INNOS,47,1.072500801
53,WT,INNOS,48,1.06967959
53,WT,INNOS,49,1.093268451
53,WT,INNOS,50,1.22282379
53,WT,INNOS,51,1.061668983
53,WT,INNOS,52,1.169321162
53,WT,INNOS,53,1.215251794
53,WT,INNOS,54,0.932072665
53,WT,INNOS,55,0.963176794
53,WT,INNOS,56,1.085554796
53,WT,INNOS,57,1.085842045
53,WT,INNOS,58,1.077830812
53,WT,INNOS,59,1.363747195
53,WT,INNOS,60,0.975923251
53,WT,INNOS,61,1.072748956
53,WT,INNOS,62,1.097615994
53,WT,INNOS,63,0.909069288
53,WT,INNOS,64,0.939363908
53,NOS11,cPRC,65,1.299944945
53,NOS11,cPRC,66,1.338912437
53,NOS11,cPRC,67,1.376714872
53,NOS11,cPRC,68,1.159991405
53,NOS11,cPRC,69,0.799616041
53,NOS11,cPRC,70,1.046048746
53,NOS11,cPRC,71,1.246304824
53,NOS11,cPRC,72,1.262252808
53,NOS11,cPRC,73,1.270118154
53,NOS11,cPRC,74,1.309464262
53,NOS11,cPRC,75,1.029604922
53,NOS11,cPRC,76,1.050755279
53,NOS11,cPRC,77,1.135360955
53,NOS11,cPRC,78,1.241413247
53,NOS11,cPRC,79,1.195162859
53,NOS11,cPRC,80,1.169292832
53,NOS11,cPRC,81,0.986663872
53,NOS11,cPRC,82,1.089117583
53,NOS11,INNOS,83,1.000047297
53,NOS11,INNOS,84,1.043526715
53,NOS11,INNOS,85,1.075059537
53,NOS11,INNOS,86,1.136469642
53,NOS11,INNOS,87,1.345359186
53,NOS11,INNOS,88,0.884766955
53,NOS11,INNOS,89,0.842772574
53,NOS11,INNOS,90,0.991234747
53,NOS11,INNOS,91,1.037579531
53,NOS11,INNOS,92,0.958961726
53,NOS11,INNOS,93,0.974145856
53,NOS11,INNOS,94,1.04931115
53,NOS11,INNOS,95,0.876706459
53,NOS11,INNOS,96,0.887758937
53,NOS11,INNOS,97,0.98604936
53,NOS11,INNOS,98,0.981606227
53,NOS11,INNOS,99,0.915105054
53,NOS11,INNOS,100,0.924438915
53,NOS11,INNOS,101,1.028805422
53,NOS11,INNOS,102,0.855250024
53,NOS11,INNOS,103,0.863503963
54,WT,cPRC,2,1.228917614
54,WT,cPRC,3,1.233635261
54,WT,cPRC,4,1.041583359
54,WT,cPRC,5,1.110079909
54,WT,cPRC,6,1.068106158
54,WT,cPRC,7,1.026073743
54,WT,cPRC,8,0.879688702
54,WT,cPRC,9,0.932208869
54,WT,cPRC,10,1.222973357
54,WT,cPRC,11,1.089442454
54,WT,cPRC,12,1.10917324
54,WT,cPRC,13,1.171193172
54,WT,cPRC,14,1.20576077
54,WT,cPRC,15,1.207692075
54,WT,cPRC,16,1.228540858
54,WT,cPRC,17,1.184651114
54,WT,cPRC,18,1.191979764
54,WT,cPRC,19,1.161048646
54,WT,cPRC,20,1.062824811
54,WT,cPRC,21,1.067873065
54,WT,cPRC,22,1.433914336
54,WT,cPRC,23,1.342550736
54,WT,cPRC,24,1.289984981
54,WT,cPRC,25,1.222632039
54,WT,cPRC,26,1.290638385
54,WT,cPRC,27,1.274763037
54,WT,cPRC,28,1.264396215
54,WT,cPRC,29,1.209003398
54,WT,cPRC,30,1.300440991
54,WT,cPRC,31,1.301453612
54,WT,cPRC,32,1.047868099
54,WT,cPRC,33,1.077873346
54,WT,cPRC,34,1.495949406
54,WT,cPRC,35,1.358019561
54,WT,cPRC,36,1.303798496
54,WT,cPRC,37,1.262250977
54,WT,INNOS,38,1.195847992
54,WT,INNOS,39,1.036713062
54,WT,INNOS,40,1.164904921
54,WT,INNOS,41,1.456457088
54,WT,INNOS,42,1.455556404
54,WT,INNOS,43,1.467627216
54,WT,INNOS,44,1.227346889
54,WT,INNOS,45,0.852297381
54,WT,INNOS,46,0.90550237
54,WT,INNOS,47,1.075885869
54,WT,INNOS,48,1.11036508
54,WT,INNOS,49,1.153565413
54,WT,INNOS,50,1.251846634
54,WT,INNOS,51,1.09216316
54,WT,INNOS,52,1.267577935
54,WT,INNOS,53,1.304469466
54,WT,INNOS,54,0.978901519
54,WT,INNOS,55,1.010772372
54,WT,INNOS,56,1.090681249
54,WT,INNOS,57,1.100273678
54,WT,INNOS,58,1.118720751
54,WT,INNOS,59,1.420686598
54,WT,INNOS,60,0.99648109
54,WT,INNOS,61,1.091404719
54,WT,INNOS,62,1.117475342
54,WT,INNOS,63,0.943673696
54,WT,INNOS,64,0.97036099
54,NOS11,cPRC,65,1.300052195
54,NOS11,cPRC,66,1.353593812
54,NOS11,cPRC,67,1.37702705
54,NOS11,cPRC,68,1.151908359
54,NOS11,cPRC,69,0.766492971
54,NOS11,cPRC,70,1.049521196
54,NOS11,cPRC,71,1.243330565
54,NOS11,cPRC,72,1.273313346
54,NOS11,cPRC,73,1.248004151
54,NOS11,cPRC,74,1.298078189
54,NOS11,cPRC,75,1.01375687
54,NOS11,cPRC,76,1.038489951
54,NOS11,cPRC,77,1.154757259
54,NOS11,cPRC,78,1.273103041
54,NOS11,cPRC,79,1.193686894
54,NOS11,cPRC,80,1.217012033
54,NOS11,cPRC,81,0.980428119
54,NOS11,cPRC,82,1.022033063
54,NOS11,INNOS,83,1.018185688
54,NOS11,INNOS,84,1.010284659
54,NOS11,INNOS,85,1.083243126
54,NOS11,INNOS,86,1.270888621
54,NOS11,INNOS,87,1.54418309
54,NOS11,INNOS,88,0.901830111
54,NOS11,INNOS,89,0.931184649
54,NOS11,INNOS,90,1.02101354
54,NOS11,INNOS,91,1.088836719
54,NOS11,INNOS,92,0.957038995
54,NOS11,INNOS,93,1.047992952
54,NOS11,INNOS,94,1.065120831
54,NOS11,INNOS,95,0.890398939
54,NOS11,INNOS,96,0.903964489
54,NOS11,INNOS,97,1.00165593
54,NOS11,INNOS,98,1.015200168
54,NOS11,INNOS,99,0.913716954
54,NOS11,INNOS,100,0.92616165
54,NOS11,INNOS,101,1.107279017
54,NOS11,INNOS,102,0.847656326
54,NOS11,INNOS,103,0.833492503
55,WT,cPRC,2,1.252150833
55,WT,cPRC,3,1.254839646
55,WT,cPRC,4,1.033521654
55,WT,cPRC,5,1.096148214
55,WT,cPRC,6,1.078395996
55,WT,cPRC,7,1.021999301
55,WT,cPRC,8,0.846831968
55,WT,cPRC,9,0.923732284
55,WT,cPRC,10,1.225771175
55,WT,cPRC,11,1.08921003
55,WT,cPRC,12,1.093964992
55,WT,cPRC,13,1.170727064
55,WT,cPRC,14,1.214676627
55,WT,cPRC,15,1.218843165
55,WT,cPRC,16,1.255314259
55,WT,cPRC,17,1.192851707
55,WT,cPRC,18,1.194803637
55,WT,cPRC,19,1.168447707
55,WT,cPRC,20,1.060069153
55,WT,cPRC,21,1.062649174
55,WT,cPRC,22,1.453804293
55,WT,cPRC,23,1.351651919
55,WT,cPRC,24,1.27688909
55,WT,cPRC,25,1.223690435
55,WT,cPRC,26,1.307912904
55,WT,cPRC,27,1.292596332
55,WT,cPRC,28,1.269922475
55,WT,cPRC,29,1.22015855
55,WT,cPRC,30,1.329676748
55,WT,cPRC,31,1.323084393
55,WT,cPRC,32,1.056274073
55,WT,cPRC,33,1.08302509
55,WT,cPRC,34,1.47650889
55,WT,cPRC,35,1.368037519
55,WT,cPRC,36,1.306183339
55,WT,cPRC,37,1.265115258
55,WT,INNOS,38,1.267802984
55,WT,INNOS,39,1.069451234
55,WT,INNOS,40,1.174131809
55,WT,INNOS,41,1.509282346
55,WT,INNOS,42,1.498950001
55,WT,INNOS,43,1.515586049
55,WT,INNOS,44,1.296556201
55,WT,INNOS,45,0.893819947
55,WT,INNOS,46,0.95329449
55,WT,INNOS,47,1.049323929
55,WT,INNOS,48,1.141234214
55,WT,INNOS,49,1.16169131
55,WT,INNOS,50,1.279903391
55,WT,INNOS,51,1.137842113
55,WT,INNOS,52,1.456589298
55,WT,INNOS,53,1.373708421
55,WT,INNOS,54,0.973143525
55,WT,INNOS,55,1.009610646
55,WT,INNOS,56,1.087364877
55,WT,INNOS,57,1.102771173
55,WT,INNOS,58,1.13661593
55,WT,INNOS,59,1.435510238
55,WT,INNOS,60,1.011458063
55,WT,INNOS,61,1.110032087
55,WT,INNOS,62,1.092617984
55,WT,INNOS,63,0.979863644
55,WT,INNOS,64,0.97335242
55,NOS11,cPRC,65,1.274176135
55,NOS11,cPRC,66,1.351374851
55,NOS11,cPRC,67,1.34552235
55,NOS11,cPRC,68,1.121080384
55,NOS11,cPRC,69,0.732449816
55,NOS11,cPRC,70,1.035947615
55,NOS11,cPRC,71,1.256948743
55,NOS11,cPRC,72,1.281841766
55,NOS11,cPRC,73,1.219683059
55,NOS11,cPRC,74,1.263371506
55,NOS11,cPRC,75,0.9917044
55,NOS11,cPRC,76,1.036375678
55,NOS11,cPRC,77,1.14330311
55,NOS11,cPRC,78,1.276705049
55,NOS11,cPRC,79,1.171413237
55,NOS11,cPRC,80,1.209530049
55,NOS11,cPRC,81,0.970393272
55,NOS11,cPRC,82,0.970440114
55,NOS11,INNOS,83,1.052641536
55,NOS11,INNOS,84,1.003470674
55,NOS11,INNOS,85,1.055250054
55,NOS11,INNOS,86,1.447728187
55,NOS11,INNOS,87,1.593565525
55,NOS11,INNOS,88,0.913941445
55,NOS11,INNOS,89,1.061149039
55,NOS11,INNOS,90,1.013701474
55,NOS11,INNOS,91,1.081453506
55,NOS11,INNOS,92,0.976536682
55,NOS11,INNOS,93,1.222192431
55,NOS11,INNOS,94,1.101934804
55,NOS11,INNOS,95,0.894786246
55,NOS11,INNOS,96,0.892244821
55,NOS11,INNOS,97,1.124965974
55,NOS11,INNOS,98,1.030016404
55,NOS11,INNOS,99,0.932203925
55,NOS11,INNOS,100,0.938364359
55,NOS11,INNOS,101,1.140355832
55,NOS11,INNOS,102,0.856894021
55,NOS11,INNOS,103,0.913546939
56,WT,cPRC,2,1.263112688
56,WT,cPRC,3,1.254192127
56,WT,cPRC,4,1.01213383
56,WT,cPRC,5,1.078353578
56,WT,cPRC,6,1.072634152
56,WT,cPRC,7,1.032393836
56,WT,cPRC,8,0.836417658
56,WT,cPRC,9,0.913129368
56,WT,cPRC,10,1.216127933
56,WT,cPRC,11,1.065571081
56,WT,cPRC,12,1.086945263
56,WT,cPRC,13,1.163604136
56,WT,cPRC,14,1.215516142
56,WT,cPRC,15,1.223517673
56,WT,cPRC,16,1.245779504
56,WT,cPRC,17,1.191145984
56,WT,cPRC,18,1.214156436
56,WT,cPRC,19,1.171862659
56,WT,cPRC,20,1.04488684
56,WT,cPRC,21,1.054723269
56,WT,cPRC,22,1.434486636
56,WT,cPRC,23,1.334784072
56,WT,cPRC,24,1.263117744
56,WT,cPRC,25,1.20782251
56,WT,cPRC,26,1.32063857
56,WT,cPRC,27,1.292523045
56,WT,cPRC,28,1.286702053
56,WT,cPRC,29,1.212941991
56,WT,cPRC,30,1.333891978
56,WT,cPRC,31,1.318377741
56,WT,cPRC,32,1.053963106
56,WT,cPRC,33,1.07911226
56,WT,cPRC,34,1.468325871
56,WT,cPRC,35,1.359874738
56,WT,cPRC,36,1.291813394
56,WT,cPRC,37,1.251992643
56,WT,INNOS,38,1.322030814
56,WT,INNOS,39,1.084295969
56,WT,INNOS,40,1.194395317
56,WT,INNOS,41,1.4873682
56,WT,INNOS,42,1.643133961
56,WT,INNOS,43,1.551126358
56,WT,INNOS,44,1.312906791
56,WT,INNOS,45,0.898717591
56,WT,INNOS,46,0.965340877
56,WT,INNOS,47,1.053331322
56,WT,INNOS,48,1.158178459
56,WT,INNOS,49,1.162471146
56,WT,INNOS,50,1.368904096
56,WT,INNOS,51,1.201092844
56,WT,INNOS,52,1.460401088
56,WT,INNOS,53,1.372266658
56,WT,INNOS,54,1.004865611
56,WT,INNOS,55,1.023428149
56,WT,INNOS,56,1.074225969
56,WT,INNOS,57,1.123663392
56,WT,INNOS,58,1.17881186
56,WT,INNOS,59,1.447341442
